ID,Father.ID,Mother.ID,Fathers.Father.ID,Fathers.Mother.ID,Mothers.Father.ID,Mothers.Mother.ID,MALE,AO,AL,F,E,AOy,ALy,Fy,Ey,Y,BV.NT.O,TPO,TMO,NTPO,NTMO,BV.NT.L,TPL,TML,NTPL,NTML,YP,FP,YM,FM
4202090,4644023,1187421,3722674,2385132,6118239,6508304,0,-0.923461094530035,-1.6023687116372,-0.00980817063299923,0.138268576404932,-0.461730547265017,-0.8011843558186,-0.00980817063299923,0.0818007929507184,-1.1909222807659,-1.1474677546139,-1.17425286581116,0.250791771281129,0.376154902284668,-1.52362265689857,2.77070613979422,-1.11976402538127,-0.482604686255927,0.985092666873735,1.78561347292048,0.180157150753037,-0.0471475330149796,-0.21597152611006,-0.461800580920558
3473814,5117698,4808078,7520797,8349329,9933039,2475759,0,1.82200467918246,1.08241526241539,0.12855181370196,-0.429280893787447,0.911002339591232,0.541207631207695,0.12855181370196,-0.253966001700685,1.3267957828002,-0.590548314230303,0.0554824246174523,1.76652225456501,0.0956746190842129,-0.686222933314516,0.193804772763017,0.522079119210341,0.56033614320505,-0.0590020531002677,0.252806825863285,-0.102575504527302,0.0233096251293884,0.571980359012404,0.308622647709554
5033983,3453415,3421275,4615203,9621699,2998951,3876829,1,2.86590500606613,-0.124405103051277,1.19205840457212,-2.13739491626606,1.43295250303307,-0.0622025515256384,1.19205840457212,-1.26449988526215,1.2983084708174,1.07209649414088,2.18985243357019,0.67605257249594,-0.241997980782654,1.31409447492353,0.215886601913396,-0.774669061495321,0.650263958444044,0.401197226750956,-0.18531062483756,2.02202248011268,0.548560173463658,2.33075937353912,1.02278266366824
8823608,7989525,7596403,6835349,8414182,5681617,5325092,1,-0.0354479890457314,2.95093410580279,1.32124814927375,0.655746721355649,-0.0177239945228657,1.4754670529014,1.32124814927375,0.387944992104601,3.16693619975689,0.968601970163077,-0.399115852827348,0.363667863781616,0.115505797960477,0.8530961722026,0.726775260017148,0.584143322404034,2.36679078339876,-0.173213222018597,0.899988482035745,1.04896768216989,0.0571952020106679,3.7755484206247,1.25981146760495
4579555,9566431,3563919,9816397,8903500,6530245,8398234,0,0.68046289629142,1.52434905833277,1.02073969907556,-1.11438536115905,0.34023144814571,0.762174529166385,1.02073969907556,-0.659279270573523,1.46386640581413,0.878479116167477,0.742114154527974,-0.0616512582365541,0.0334327547390258,0.845046361428451,0.455512337556383,1.71467480175451,-0.190325743421742,0.511770857621674,-0.0562585200652903,2.42574339365341,0.630576279352461,1.30147099651138,0.289160441783266
3335660,1328028,4848568,5691850,2299624,5849912,5651150,0,-0.838228588874816,-2.77231653482553,-1.1653051871731,2.28159295481383,-0.419114294437408,-1.38615826741276,-1.1653051871731,1.34980859532366,-1.6207691536996,0.505328241087139,0.0178401466508878,-0.856068735525704,0.119081773312508,0.386246467774631,-0.762350825856871,-1.61723378799952,-1.155082746826,0.604414815433467,-1.36676564129034,-0.822489389268657,-0.58040553548898,-3.43260352668124,-1.30456561699857
2403935,6139057,7311341,5607579,1951109,6690936,4757246,0,-0.0997717887857098,-1.12223989092874,-0.758044050707258,-0.174580167789103,-0.0498858943928549,-0.561119945464369,-0.758044050707258,-0.103283020118725,-1.47233291068321,0.0912283425753142,-0.923010128500345,0.823238339714635,0.477491893280852,-0.386263550705538,-1.31178337700104,-0.66166268760638,-0.460577203322358,-0.860488706465014,-0.451294670536029,-2.03036255098915,-0.745920105721131,-0.737622956710554,0.0318126706638238
4027566,2017767,7114616,5326289,1426084,8085076,5466539,0,0.518258799298929,-0.689951728095308,0.241170087240364,-0.707862467086905,0.259129399649464,-0.344975864047654,0.241170087240364,-0.418777083074786,-0.263453460232612,0.141844778652295,0.19007010889137,0.328188690407558,-0.120627597551592,0.262472376203887,2.07775194818837,-0.261566776400467,-0.428384951694841,0.857153570345098,1.22059837784327,-0.641053517403034,-0.623503852814422,1.52168216391661,0.293334115834271
8018062,9594096,8386593,1678395,3129366,6358372,9139002,0,-0.417208426768658,1.85465969240325,0.566957462601286,-1.92930343176389,-0.208604213384329,0.927329846201625,0.566957462601286,-1.14139130281231,0.144291792606274,1.21193717368586,0.0262551224458825,-0.44346354921454,0.803635970627638,0.408301203058227,-0.603035993243622,0.714889326933465,1.13977036546979,0.462021083716753,-1.06505707696037,1.67209416237712,0.189133537878453,0.398141780373651,-0.300606818917764
9650558,6703299,2100930,7336653,8787437,5414627,9099705,0,2.1354713414881,2.04192858624485,1.48218199326194,-0.0813487925085159,1.06773567074405,1.02096429312242,1.48218199326194,-0.0481265946739196,3.52275536245449,1.06367644587076,0.267641310172375,1.86783003131572,0.648123208726282,0.415553237144482,0.436323350812426,0.100244498182796,1.94168408806205,0.468151359125981,-0.0318280083135545,2.51380641938595,0.707660592728479,2.8983569941976,1.15006898017938
8690925,2788055,1104691,4282756,9623155,6090671,6467381,0,0.498313172947854,2.0457362576797,0.547670522150813,-0.957831588880165,0.249156586473927,1.02286812883985,0.547670522150813,-0.566660809858813,1.25303442760578,1.26308096955459,0.917909915413725,-0.419596742465871,0.830498292211765,0.432582677342829,0.769110564635425,0.799874982386008,1.2458612752937,0.384487086283682,0.384623478351743,1.52899950415184,0.574146311588263,0.470810489599043,0.209197521325672
9969097,9095267,7038415,6930560,8218653,7545643,5092694,0,0.993544847225941,-0.391161217139275,0.65150851963996,0.00540818646184474,0.49677242361297,-0.195580608569638,0.65150851963996,0.00319952625901527,0.955899860942308,-0.231136678895486,0.585273989882886,0.408270857343055,0.712379317117603,-0.943515996013089,2.23289454261037,0.0875141712623596,-0.478675388401634,0.901355068320845,1.33153947428952,1.57299179305538,0.0890050523647691,0.805980957701981,0.158760176704143
3362846,5486135,2643755,4818894,2829627,4648568,7436520,0,2.23716521205627,0.349365086412715,-0.420153859946961,-0.97798458131584,1.11858260602814,0.174682543206358,-0.420153859946961,-0.578583480970578,0.294527808316954,-1.26905831229308,0.412857887965489,1.82430732409078,-0.17135138175147,-1.09770693054161,-1.53783046412989,0.39966794127259,-0.0503028548598743,0.601195080935253,-2.13902554506514,0.150833874350204,-0.187568267143691,-1.68501885245565,-0.463139762435226
